Course,Respondents (%),Employed (%),Employed and Pursuing Further Studies (%),Pursuing Further Studies (Full time) (%),Resigned from Work (%),    Unemployed – Can’t Find Work (%),    Unemployed – By Choice/On Vacation (%),Voluntary Religious or Military Service (%),Total (%),,Employed (#),Employed and Pursuing Further Studies (#),Pursuing Further Studies (Full time) (#),Resigned from Work (#),    Unemployed – Can’t Find Work (#),    Unemployed – By Choice/On Vacation (#),Voluntary Religious or Military Service (#),,Respondents (%),0 (%),1 (%),2 (%),3 (%),4 (%),5 (%),6 (%),7 (%),8 (%),9 (%),10 (%),11 (%),12 (%),13 (%),14 (%),15 (%),16 (%),17 (%),18 (%),19 (%),20 (%),21 (%),22 (%),23 (%),24 (%),Total  (%),,0 (#),1 (#),2 (#),3 (#),4 (#),5 (#),6 (#),7 (#),8 (#),9 (#),10 (#),11 (#),12 (#),13 (#),14 (#),15 (#),16 (#),17 (#),18 (#),19 (#),20 (#),21 (#),22 (#),23 (#),24 (#),,Respondents (%),Academe/Universities (%),Accounting/ Auditing (%),Advertising and PR (%),"Agriculture and forestry, fishing (%)",Airlines (%),"Arts (Photography, Theater, etc) (%)",Automotives / Cars (%),Banking / Investment (%),BPO (%),Building and Construction Trade (%),Call Center (%),Church / Ministry (%),Computer and I.T. (%),Consultancy (except Marketing Consultancy) (%),Corporate Foundation (%),Development (%),E-commerce (%),Energy/ Oil / Petrochemicals (%),Events Management (%),Family Business (%),Fashion/Clothing/RTW (%),Finance (%),"Food, semi-luxury food, and beverage industry (%)",Gaming and Casino (%),Government/ Gen. Public Administration (%),Hotel/Restaurant (%),Housing (%),"HR (Executive Search, HR Consultancy) (%)",Insurance (%),International Organizations (%),Law/Legal (%),Mall Management (%),Manufacturing - Beauty and Cosmetics (%),Manufacturing - Consumer Goods (%),Manufacturing - Pharmaceuticals (%),Maritime (%),Marketing Consultancy (%),Media - Film/TV (%),Media - Online (%),Media - Print / Publishing (%),Media - Radio (%),Medicine/Health System (%),NGO (%),Own Business (Entrepreneurship) (%),Plastics/rubber/asbestos manufacturing (%),"Precision mechanics, optics, toy industry and jewellry (%)",Product Development (%),Professional - Entertainment/Music/Showbiz (%),Professional - Sports / Sports and Recreation (%),Real Estate (%),Research (%),Shipping / Logistics (%),Supply Chain (%),Telecommunications (%),Trade (wholesale trade and retail trade) (%),"Trade and commercial associations, parties (%)",Transport (%),Travel (%),Utilities (%),Others (%),Total (%),,Academe/Universities (#),Accounting/ Auditing (#),Advertising and PR (#),"Agriculture and forestry, fishing (#)",Airlines (#),"Arts (Photography, Theater, etc) (#)",Automotives / Cars (#),Banking / Investment (#),BPO (#),Building and Construction Trade (#),Call Center (#),Church / Ministry (#),Computer and I.T. (#),Consultancy (except Marketing Consultancy) (#),Corporate Foundation (#),Development (#),E-commerce (#),Energy/ Oil / Petrochemicals (#),Events Management (#),Family Business (#),Fashion/Clothing/RTW (#),Finance (#),"Food, semi-luxury food, and beverage industry (#)",Gaming and Casino (#),Government/ Gen. Public Administration (#),Hotel/Restaurant (#),Housing (#),"HR (Executive Search, HR Consultancy) (#)",Insurance (#),International Organizations (#),Law/Legal (#),Mall Management (#),Manufacturing - Beauty and Cosmetics (#),Manufacturing - Consumer Goods (#),Manufacturing - Pharmaceuticals (#),Maritime (#),Marketing Consultancy (#),Media - Film/TV (#),Media - Online (#),Media - Print / Publishing (#),Media - Radio (#),Medicine/Health System (#),NGO (#),Own Business (Entrepreneurship) (#),Plastics/rubber/asbestos manufacturing (#),"Precision mechanics, optics, toy industry and jewellry (#)",Product Development (#),Professional - Entertainment/Music/Showbiz (#),Professional - Sports / Sports and Recreation (#),Real Estate (#),Research (#),Shipping / Logistics (#),Supply Chain (#),Telecommunications (#),Trade (wholesale trade and retail trade) (#),"Trade and commercial associations, parties (#)",Transport (#),Travel (#),Utilities (#),Others (#),,Respondents (%),MNC (%),Big Local Corp. (%),Small/Medium Local Corp. (%),Total (%),,MNC (#),Big Local Corp. (#),Small/Medium Local Corp. (#),,Respondents (%),Academe: Non-Teaching (%),Academe: Teaching (%),Administrative (%),Advertising and/or Production (%),Analytics (%),"Creatives/ graphic design, communication and PR (%)",Corporate Development (%),Compliance (%),Engineering (%),Finance/Accounting (%),Gaming (%),General Management (%),Graphic Design and/or Creatives (%),Healthcare (%),HR (%),Internal Audit (%),"IT (including Project Management, Programming, etc.) (%)",Legal (%),Market Research (%),Marketing and sales/ accounts (%),Merchandising (%),Operations (%),Precision Agriculture (%),Professional Athelete (%),Purchasing / Merchandising / Buying / Procurement (%),Research and Development (%),Supply Chain/Operations (%),Other (%),Total (%),,Academe: Non-Teaching (#),Academe: Teaching (#),Administrative (#),Advertising and/or Production (#),Analytics (#),"Creatives/ graphic design, communication and PR (#)",Corporate Development (#),Compliance (#),Engineering (#),Finance/Accounting (#),Gaming (#),General Management (#),Graphic Design and/or Creatives (#),Healthcare (#),HR (#),Internal Audit (#),"IT (including Project Management, Programming, etc.) (#)",Legal (#),Market Research (#),Marketing and sales/ accounts (#),Merchandising (#),Operations (#),Precision Agriculture (#),Professional Athelete (#),Purchasing / Merchandising / Buying / Procurement (#),Research and Development (#),Supply Chain/Operations (#),Other (#),,Respondents (%),"P0-P5,000 (%)","P5,001-P10,000 (%)","P10,000-P20,000 (%)","P20,001-P30,000 (%)","P30,001-P50,000 (%)","P50,001-P100,000 (%)","Above P100,000 (%)",Total (%),,"P0-P5,000 (#)","P5,001-P10,000 (#)","P10,000-P20,000 (#)","P20,001-P30,000 (#)","P30,001-P50,000 (#)","P50,001-P100,000 (#)","Above P100,000 (#)",,Respondents (%),AB / BS / Associate Degree / Diploma / Bachelors (%),Aviation (%),CFA / Treasury Certificate (%),Dentistry (%),JD / LLB / JD - MBA (%),Language/Foreign Language Studies (%),MA / MFA / MS / M Applied Math (%),MBA (%),MD / MD-MBA / MD-MPH (%),Ph.D.  (%),Others (%),Total (%),,AB / BS / Associate Degree / Diploma / Bachelors (#),Aviation (#),CFA / Treasury Certificate (#),Dentistry (#),JD / LLB / JD - MBA (#),Language/Foreign Language Studies (#),MA / MFA / MS / M Applied Math (#),MBA (#),MD / MD-MBA / MD-MPH (#),Ph.D.  (#),Others (#)
AB Economics,10,0.70,0.20,0.10,0.00,0.00,0.00,0.00,1.00,,7,2,1,0,0,0,0,,4,0.25,0.00,0.25,0.25,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,,6,0.33,0.33,0.33,1.00,,3,3,3,,6,0.17,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,1.00,,2,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,,6,0.00,0.00,0.33,0.50,0.17,0.00,0.00,1.00,,0,0,3,5,2,0,0,,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,,0,0,0,0,10,0,0,0,0,0,0
AB Economics (Honors),3,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,,3,0,0,0,0,0,0,,2,0.00,0.00,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,1.00,0.00,0.00,1.00,,3,0,0,,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,0.00,0.00,0.00,0.00,0.50,0.50,0.00,1.00,,0,0,0,0,2,2,0,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0,0,0,0,0,0,0,0,0,0,0
AB European Studies,15,0.73,0.20,0.07,0.00,0.00,0.00,0.00,1.00,,11,3,1,0,0,0,0,,10,0.10,0.10,0.30,0.20,0.20,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,,2,2,5,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,12,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.08,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,1.00,,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,,12,0.42,0.25,0.33,1.00,,6,4,5,,12,0.00,0.00,0.17,0.00,0.00,0.17,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.33,0.17,0.00,1.00,,0,0,3,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,3,0,,12,0.00,0.00,0.50,0.25,0.17,0.08,0.00,1.00,,0,0,8,4,3,1,0,,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,,0,0,0,0,15,0,0,0,0,0,0
AB Management Economics,17,0.94,0.06,0.00,0.00,0.00,0.00,0.00,1.00,,16,1,0,0,0,0,0,,9,0.00,0.33,0.22,0.22,0.00,0.00,0.11,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,,0,6,4,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.55,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,,3,0,0,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,0.64,0.27,0.09,1.00,,11,5,2,,11,0.09,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,1.00,,2,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,,11,0.00,0.00,0.45,0.27,0.18,0.09,0.00,1.00,,0,0,8,5,3,2,0,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0,0,0,0,0,0,0,0,0,0,0
AB History,5,0.20,0.20,0.00,0.00,0.40,0.20,0.00,1.00,,1,1,0,0,2,1,0,,4,0.25,0.25,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,0.00,1.00,0.00,1.00,,0,5,0,,2,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,,0,0,5,0,0,0,0,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0,0,0,0,0,0,0,0,0,0,0
AB Political Science,11,0.45,0.09,0.27,0.00,0.18,0.00,0.00,1.00,,5,1,3,0,2,0,0,,3,0.00,0.67,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1.00,0.00,0.00,1.00,,11,0,0,,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,,0,0,11,0,0,0,0,,3,0.67,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,1.00,,7,0,0,0,0,0,4,0,0,0,0
AB Psychology,35,0.74,0.11,0.14,0.00,0.00,0.00,0.00,1.00,,26,4,5,0,0,0,0,,20,0.05,0.20,0.35,0.15,0.05,0.05,0.00,0.05,0.00,0.00,0.05,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,,2,7,12,5,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,24,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.04,0.04,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.04,0.13,0.00,0.00,0.04,0.00,0.00,1.00,,12,0,0,0,0,0,0,3,1,1,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,4,0,0,1,0,0,,25,0.32,0.40,0.28,1.00,,11,14,10,,24,0.00,0.21,0.08,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.42,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,1.00,,0,7,3,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,0,6,0,0,0,0,0,1,1,0,,24,0.00,0.00,0.67,0.33,0.00,0.00,0.00,1.00,,0,0,23,12,0,0,0,,4,0.50,0.00,0.00,0.00,0.25,0.00,0.25,0.00,0.00,0.00,0.00,1.00,,18,0,0,0,9,0,9,0,0,0,0
BS Psychology,27,0.44,0.04,0.48,0.00,0.00,0.04,0.00,1.00,,12,1,13,0,0,1,0,,10,0.30,0.10,0.00,0.10,0.10,0.10,0.20,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,,8,3,0,3,3,3,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.10,0.10,0.00,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,1.00,,5,0,0,0,0,0,0,0,3,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,10,0.60,0.10,0.30,1.00,,16,3,8,,10,0.10,0.10,0.00,0.00,0.00,0.10,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.10,0.40,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,,3,3,0,0,0,3,0,0,3,0,0,0,0,3,11,0,0,0,0,3,0,0,0,0,0,0,0,0,,10,0.00,0.00,0.80,0.00,0.00,0.20,0.00,1.00,,0,0,22,0,0,5,0,,12,0.17,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.75,0.00,0.00,1.00,,5,0,0,0,0,0,2,0,20,0,0
AB Social Sciences,6,0.67,0.00,0.33,0.00,0.00,0.00,0.00,1.00,,4,0,2,0,0,0,0,,2,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,1.00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,,4,0.25,0.75,0.00,1.00,,2,5,0,,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,1.00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,3,0,0,,4,0.00,0.00,0.25,0.75,0.00,0.00,0.00,1.00,,0,0,2,5,0,0,0,,2,0.00,0.00,0.00,0.00,0.50,0.00,0.50,0.00,0.00,0.00,0.00,1.00,,0,0,0,0,3,0,3,0,0,0,0
AB-MA Political Science,4,0.25,0.25,0.50,0.00,0.00,0.00,0.00,1.00,,1,1,2,0,0,0,0,,2,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0.00,0.00,1.00,1.00,,0,0,4,,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,1,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,,0,0,4,0,0,0,0,,2,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,,0,0,0,0,0,0,4,0,0,0,0
AB Political Science - Masters in Public Management,4,0.25,0.00,0.75,0.00,0.00,0.00,0.00,1.00,,1,0,3,0,0,0,0,,1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1.00,0.00,0.00,1.00,,4,0,0,,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,,1,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,,0,0,0,4,0,0,0,,3,0.00,0.00,0.00,0.00,0.67,0.00,0.33,0.00,0.00,0.00,0.00,1.00,,0,0,0,0,3,0,1,0,0,0,0
